Comparison	gene	log2FC
TGF_beta_UP_DOWN	NTRK2	-1.84767233386874
TGF_beta_UP_DOWN	GAS1	-1.11733435418713
TGF_beta_UP_DOWN	DAPK1	-2.90057574136743
TGF_beta_UP_DOWN	CTSL	-1.4337836806884
TGF_beta_UP_DOWN	RP11-367F23.2	-2.80422371849679
TGF_beta_UP_DOWN	AUH	-1.02232151005266
TGF_beta_UP_DOWN	OGN	-1.01938252533737
TGF_beta_UP_DOWN	OMD	-1.22500063533629
TGF_beta_UP_DOWN	ECM2	-1.12500483924459
TGF_beta_UP_DOWN	NR4A3	-1.83642774594519
TGF_beta_UP_DOWN	SVEP1	-2.11405890899912
TGF_beta_UP_DOWN	RP11-18B16.2	-2.15390909093263
TGF_beta_UP_DOWN	BRINP1	-2.72390576585201
TGF_beta_UP_DOWN	C5	-1.16746947446101
TGF_beta_UP_DOWN	STOM	-1.24305367620314
TGF_beta_UP_DOWN	STRBP	-1.10092790425424
TGF_beta_UP_DOWN	OLFML2A	-2.20137952452984
TGF_beta_UP_DOWN	NTNG2	-1.87527853574589
TGF_beta_UP_DOWN	IFITM1	-1.62652269409973
TGF_beta_UP_DOWN	TSPAN4	-1.21291007806776
TGF_beta_UP_DOWN	SLC22A18	-1.01167867638574
TGF_beta_UP_DOWN	TRIM21	-1.59882022858509
TGF_beta_UP_DOWN	TRIM22	-1.06952027716268
TGF_beta_UP_DOWN	OLFML1	-1.78347007687608
TGF_beta_UP_DOWN	PPFIBP2	-1.08548828091956
TGF_beta_UP_DOWN	ADM	-2.80827222972724
TGF_beta_UP_DOWN	SLC43A3	-2.08242316049399
TGF_beta_UP_DOWN	UBE2L6	-1.04233247320028
TGF_beta_UP_DOWN	YPEL4	-1.64452935120533
TGF_beta_UP_DOWN	LPXN	-1.14866932565128
TGF_beta_UP_DOWN	AP001258.4	-2.46336458989882
TGF_beta_UP_DOWN	SLC15A3	-1.31864765411977
TGF_beta_UP_DOWN	RAB3IL1	-1.25720057930994
TGF_beta_UP_DOWN	FTH1	-1.36355838762954
TGF_beta_UP_DOWN	AHNAK	-1.44277242522991
TGF_beta_UP_DOWN	LRRN4CL	-2.73864361174582
TGF_beta_UP_DOWN	RARRES3	-2.13039875682493
TGF_beta_UP_DOWN	PLA2G16	-1.82089173198525
TGF_beta_UP_DOWN	NRXN2	-1.25664842155038
TGF_beta_UP_DOWN	C11orf68	-1.09135834417856
TGF_beta_UP_DOWN	SYT12	-1.38158752753032
TGF_beta_UP_DOWN	CPT1A	-1.21795337319977
TGF_beta_UP_DOWN	MRGPRF	-2.51918142950117
TGF_beta_UP_DOWN	SHANK2	-2.08231978886283
TGF_beta_UP_DOWN	MAP6	-1.23532135420899
TGF_beta_UP_DOWN	FTH1P16	-1.22649018734719
TGF_beta_UP_DOWN	SYTL2	-2.38323260234657
TGF_beta_UP_DOWN	CEP126	-1.04277879697612
TGF_beta_UP_DOWN	BIRC3	-1.65289003506017
TGF_beta_UP_DOWN	MMP1	-1.42722195027829
TGF_beta_UP_DOWN	DYNC2H1	-1.04070095394467
TGF_beta_UP_DOWN	PDGFD	-1.6939097979357
TGF_beta_UP_DOWN	CASP1	-3.2203489950161
TGF_beta_UP_DOWN	ZC3H12C	-1.01480557710959
TGF_beta_UP_DOWN	LAYN	-1.23543923445952
TGF_beta_UP_DOWN	SIK2	-1.00017300226125
TGF_beta_UP_DOWN	TTC12	-1.15360225791182
TGF_beta_UP_DOWN	CADM1	-1.71370424783245
TGF_beta_UP_DOWN	LINC00900	-1.01938017610849
TGF_beta_UP_DOWN	VWA5A	-1.47429059963992
TGF_beta_UP_DOWN	FEZ1	-1.02830086147546
TGF_beta_UP_DOWN	AKR1C2	-1.1004797014301
TGF_beta_UP_DOWN	AKR1C3	-1.18280843407017
TGF_beta_UP_DOWN	ITIH5	-1.35141846705118
TGF_beta_UP_DOWN	CELF2	-1.77234772583278
TGF_beta_UP_DOWN	PHYH	-1.07097174106856
TGF_beta_UP_DOWN	THNSL1	-1.09720387586643
TGF_beta_UP_DOWN	APBB1IP	-1.08951601400823
TGF_beta_UP_DOWN	SVIL	-1.25123921777476
TGF_beta_UP_DOWN	ARHGAP12	-1.01249650328444
TGF_beta_UP_DOWN	ZNF33B	-1.39763596392398
TGF_beta_UP_DOWN	RASSF4	-1.54877933066038
TGF_beta_UP_DOWN	C10orf10	-2.48669462745638
TGF_beta_UP_DOWN	PRKG1	-1.41799400513141
TGF_beta_UP_DOWN	DKK1	-3.20920461628016
TGF_beta_UP_DOWN	ANK3	-1.65295418191291
TGF_beta_UP_DOWN	TMEM26	-1.17333370959901
TGF_beta_UP_DOWN	C10orf54	-2.56301012372152
TGF_beta_UP_DOWN	IFIT3	-1.15111649389733
TGF_beta_UP_DOWN	IFIT1	-1.90415971633734
TGF_beta_UP_DOWN	PYROXD2	-1.79228619342082
TGF_beta_UP_DOWN	MXI1	-1.15164690617093
TGF_beta_UP_DOWN	ACSL5	-1.89302072421984
TGF_beta_UP_DOWN	GFRA1	-1.70997769442984
TGF_beta_UP_DOWN	RP11-539I5.1	-1.15124229904782
TGF_beta_UP_DOWN	EMX2OS	-1.21235383286402
TGF_beta_UP_DOWN	NANOS1	-3.00044569827216
TGF_beta_UP_DOWN	FGFR2	-1.54652322340396
TGF_beta_UP_DOWN	CPXM2	-1.12918873946721
TGF_beta_UP_DOWN	EBF3	-1.44427401623374
TGF_beta_UP_DOWN	BNIP3	-1.10408011176257
TGF_beta_UP_DOWN	CD9	-1.13054576607882
TGF_beta_UP_DOWN	IFFO1	-1.21143109794749
TGF_beta_UP_DOWN	C1RL	-1.49514279504854
TGF_beta_UP_DOWN	CLEC2B	-1.99712304446957
TGF_beta_UP_DOWN	MANSC1	-1.50527943606106
TGF_beta_UP_DOWN	EMP1	-1.05688292220077
TGF_beta_UP_DOWN	ST8SIA1	-2.2938570227051
TGF_beta_UP_DOWN	TSPAN11	-1.64535693602369
TGF_beta_UP_DOWN	FGD4	-1.86527020316938
TGF_beta_UP_DOWN	LRRK2	-1.76081335374154
TGF_beta_UP_DOWN	SLC48A1	-1.02123303108218
TGF_beta_UP_DOWN	METTL7A	-2.66309413596622
TGF_beta_UP_DOWN	RP11-983P16.4	-1.72358680483143
TGF_beta_UP_DOWN	PPM1H	-1.33284976459468
TGF_beta_UP_DOWN	RPSAP52	-1.77742047327393
TGF_beta_UP_DOWN	HMGA2	-1.09119337757882
TGF_beta_UP_DOWN	RP11-366L20.2	-2.47629184025749
TGF_beta_UP_DOWN	IL26	-1.8907595241501
TGF_beta_UP_DOWN	LGR5	-3.17105116767313
TGF_beta_UP_DOWN	GLIPR1L2	-1.36671028939655
TGF_beta_UP_DOWN	PHLDA1	-1.25453105707576
TGF_beta_UP_DOWN	KITLG	-1.28362816498654
TGF_beta_UP_DOWN	DUSP6	-1.56791300622261
TGF_beta_UP_DOWN	ATP2B1	-1.1185982740533
TGF_beta_UP_DOWN	LINC00936	-1.66935127882629
TGF_beta_UP_DOWN	BTG1	-1.18384084121127
TGF_beta_UP_DOWN	SOCS2	-1.41110188907658
TGF_beta_UP_DOWN	ACACB	-1.23592051381859
TGF_beta_UP_DOWN	OAS2	-1.21515253760629
TGF_beta_UP_DOWN	P2RX7	-1.64984279581231
TGF_beta_UP_DOWN	TCTN2	-1.34183645295014
TGF_beta_UP_DOWN	CRYL1	-1.19129074800878
TGF_beta_UP_DOWN	TNFRSF19	-1.65532307086186
TGF_beta_UP_DOWN	PARP4	-1.00979700012276
TGF_beta_UP_DOWN	N4BP2L1	-1.50648219479844
TGF_beta_UP_DOWN	NBEA	-1.0005195614394
TGF_beta_UP_DOWN	DCLK1	-2.42291400519995
TGF_beta_UP_DOWN	LHFP	-1.10117923715769
TGF_beta_UP_DOWN	SLC25A30	-1.40751373075911
TGF_beta_UP_DOWN	RUBCNL	-1.86127564802228
TGF_beta_UP_DOWN	THSD1	-2.0427623799585
TGF_beta_UP_DOWN	KLF5	-1.25182312566169
TGF_beta_UP_DOWN	MYCBP2	-1.11014578041616
TGF_beta_UP_DOWN	FGF14-AS2	-1.22389162530776
TGF_beta_UP_DOWN	EFNB2	-1.70664870351413
TGF_beta_UP_DOWN	TNFSF13B	-1.12067512637882
TGF_beta_UP_DOWN	LINC00346	-1.16567688746862
TGF_beta_UP_DOWN	TMEM255B	-1.12557740943018
TGF_beta_UP_DOWN	GAS6	-1.62923723064875
TGF_beta_UP_DOWN	SLC7A8	-1.98044301052185
TGF_beta_UP_DOWN	ZFHX2	-1.18401933815664
TGF_beta_UP_DOWN	NFKBIA	-1.23938151394069
TGF_beta_UP_DOWN	PYGL	-1.41314747014936
TGF_beta_UP_DOWN	TRIM9	-1.40305491069534
TGF_beta_UP_DOWN	TXNDC16	-1.00359842431933
TGF_beta_UP_DOWN	LGALS3	-1.29784147683732
TGF_beta_UP_DOWN	SIX1	-1.13642042518559
TGF_beta_UP_DOWN	TMEM30B	-1.43002859600482
TGF_beta_UP_DOWN	HSPA2	-1.27276449115412
TGF_beta_UP_DOWN	TMEM229B	-2.1571908183543
TGF_beta_UP_DOWN	DPF3	-1.47263256322176
TGF_beta_UP_DOWN	RP4-647C14.2	-1.08067718303259
TGF_beta_UP_DOWN	FOS	-1.94436647171614
TGF_beta_UP_DOWN	GSC	-1.91574571953837
TGF_beta_UP_DOWN	CLMN	-1.22267496776372
TGF_beta_UP_DOWN	SYNE3	-1.83832453511781
TGF_beta_UP_DOWN	TNFAIP2	-1.15352638686416
TGF_beta_UP_DOWN	AHNAK2	-1.88269149995403
TGF_beta_UP_DOWN	RP11-521B24.3	-1.19303811112414
TGF_beta_UP_DOWN	SCG5	-1.68537268277685
TGF_beta_UP_DOWN	GREM1	-1.98224914860481
TGF_beta_UP_DOWN	C15orf41	-1.48051494271154
TGF_beta_UP_DOWN	SQRDL	-1.76742073733031
TGF_beta_UP_DOWN	FGF7	-2.05547769688578
TGF_beta_UP_DOWN	DTWD1	-1.1560958068043
TGF_beta_UP_DOWN	CYP19A1	-4.99589983645084
TGF_beta_UP_DOWN	GLDN	-1.75853646392038
TGF_beta_UP_DOWN	TMOD2	-1.02968885966055
TGF_beta_UP_DOWN	CA12	-1.13575468385124
TGF_beta_UP_DOWN	DAPK2	-1.19716212087906
TGF_beta_UP_DOWN	ANKDD1A	-1.22663942337102
TGF_beta_UP_DOWN	SMAD3	-1.62216340119697
TGF_beta_UP_DOWN	IQCH-AS1	-1.12802718275485
TGF_beta_UP_DOWN	PAQR5	-1.07199284281992
TGF_beta_UP_DOWN	NEO1	-1.26830066557687
TGF_beta_UP_DOWN	CEMIP	-1.04171274776168
TGF_beta_UP_DOWN	ISG20	-2.72984706903974
TGF_beta_UP_DOWN	ACAN	-1.57346621802436
TGF_beta_UP_DOWN	SEMA4B	-1.45648897126652
TGF_beta_UP_DOWN	RGMA	-1.72942742744831
TGF_beta_UP_DOWN	SYNM	-1.00068656331398
TGF_beta_UP_DOWN	ALDH1A3	-1.82302771469836
TGF_beta_UP_DOWN	DECR2	-1.15127950090146
TGF_beta_UP_DOWN	IFT140	-1.0252863107693
TGF_beta_UP_DOWN	RP11-462G12.1	-2.31090825934944
TGF_beta_UP_DOWN	PPL	-4.64216550919342
TGF_beta_UP_DOWN	TMEM159	-1.58131354038902
TGF_beta_UP_DOWN	CTF1	-1.24301523377051
TGF_beta_UP_DOWN	HSD3B7	-1.13973737895536
TGF_beta_UP_DOWN	PYCARD	-2.06478987229807
TGF_beta_UP_DOWN	NETO2	-1.27650217818417
TGF_beta_UP_DOWN	IRX3	-1.47130530205756
TGF_beta_UP_DOWN	BBS2	-1.29351729773269
TGF_beta_UP_DOWN	CCDC113	-1.02178962178328
TGF_beta_UP_DOWN	PLEKHG4	-1.50536181619506
TGF_beta_UP_DOWN	IL34	-3.54688370458004
TGF_beta_UP_DOWN	MAF	-1.5506387000289
TGF_beta_UP_DOWN	GSE1	-1.21702220715001
TGF_beta_UP_DOWN	RILP	-1.75764672044676
TGF_beta_UP_DOWN	ARRB2	-1.03034142436144
TGF_beta_UP_DOWN	CXCL16	-1.4103360860656
TGF_beta_UP_DOWN	TNFSF12	-1.32052170236337
TGF_beta_UP_DOWN	PLD6	-1.33689028543507
TGF_beta_UP_DOWN	RASD1	-3.62743581296265
TGF_beta_UP_DOWN	SLC47A1	-1.26680250469372
TGF_beta_UP_DOWN	ALDH3A2	-1.62201592246481
TGF_beta_UP_DOWN	NATD1	-1.12542597457588
TGF_beta_UP_DOWN	LYRM9	-1.63641145972679
TGF_beta_UP_DOWN	FLOT2	-1.22844406197603
TGF_beta_UP_DOWN	EVI2B	-2.51260492520215
TGF_beta_UP_DOWN	EVI2A	-3.22542733806396
TGF_beta_UP_DOWN	CCL2	-1.51710089151319
TGF_beta_UP_DOWN	CCL7	-3.23168104381786
TGF_beta_UP_DOWN	KRTAP1-5	-1.63828074384528
TGF_beta_UP_DOWN	KRTAP2-3	-2.05582399834129
TGF_beta_UP_DOWN	KRT34	-1.59622814497229
TGF_beta_UP_DOWN	STAT5A	-1.58873752396055
TGF_beta_UP_DOWN	CNTNAP1	-2.21580466854789
TGF_beta_UP_DOWN	IFI35	-1.28530824394601
TGF_beta_UP_DOWN	VAT1	-1.01285667696952
TGF_beta_UP_DOWN	PLCD3	-1.0051278374139
TGF_beta_UP_DOWN	LRRC37A4P	-1.02854085993359
TGF_beta_UP_DOWN	DLX3	-2.11913723570151
TGF_beta_UP_DOWN	ITGA3	-1.16988809642353
TGF_beta_UP_DOWN	ACSF2	-1.41424342230507
TGF_beta_UP_DOWN	FAM20A	-2.12123199009425
TGF_beta_UP_DOWN	ABCA5	-1.17110527894993
TGF_beta_UP_DOWN	KCNJ2	-1.92612849989513
TGF_beta_UP_DOWN	CDC42EP4	-2.13131923883489
TGF_beta_UP_DOWN	SLC16A5	-1.51621459494653
TGF_beta_UP_DOWN	TRIM47	-1.76881443534318
TGF_beta_UP_DOWN	SOCS3	-1.21446879547987
TGF_beta_UP_DOWN	SGSH	-1.39497004511195
TGF_beta_UP_DOWN	BAIAP2-AS1	-1.16762258638004
TGF_beta_UP_DOWN	SECTM1	-2.87768217588934
TGF_beta_UP_DOWN	COLEC12	-1.28142927292336
TGF_beta_UP_DOWN	MTCL1	-1.80627346541338
TGF_beta_UP_DOWN	CABLES1	-1.59719429919762
TGF_beta_UP_DOWN	ANKRD29	-1.93936070525059
TGF_beta_UP_DOWN	OSBPL1A	-1.33485369482994
TGF_beta_UP_DOWN	DTNA	-1.2650382453602
TGF_beta_UP_DOWN	SLC14A1	-4.40224049098489
TGF_beta_UP_DOWN	KATNAL2	-1.12399663479242
TGF_beta_UP_DOWN	RAB27B	-2.97167088422327
TGF_beta_UP_DOWN	ATP8B1	-2.24973291468357
TGF_beta_UP_DOWN	NEDD4L	-1.50468292323071
TGF_beta_UP_DOWN	CCBE1	-1.09839351817647
TGF_beta_UP_DOWN	RP11-635N19.1	-1.13076220447359
TGF_beta_UP_DOWN	CYB5A	-1.56254758318472
TGF_beta_UP_DOWN	MBP	-1.54197512922406
TGF_beta_UP_DOWN	HSBP1L1	-1.34352629017906
TGF_beta_UP_DOWN	SDCBP2-AS1	-1.04539930612167
TGF_beta_UP_DOWN	ISM1	-2.31017096134176
TGF_beta_UP_DOWN	ACSS1	-3.06451375520988
TGF_beta_UP_DOWN	GDF5	-2.0340340148062
TGF_beta_UP_DOWN	MAFB	-1.60476886945523
TGF_beta_UP_DOWN	TOX2	-2.13391868064701
TGF_beta_UP_DOWN	SDC4	-1.39617337309967
TGF_beta_UP_DOWN	SNX21	-1.44126297427582
TGF_beta_UP_DOWN	PREX1	-3.26097589543055
TGF_beta_UP_DOWN	PTGIS	-1.82045973778724
TGF_beta_UP_DOWN	DOK5	-1.42171664012269
TGF_beta_UP_DOWN	STMN3	-1.1781205644565
TGF_beta_UP_DOWN	MKNK2	-1.18080947153839
TGF_beta_UP_DOWN	GNG7	-1.5561509361105
TGF_beta_UP_DOWN	C19orf66	-1.25909337323869
TGF_beta_UP_DOWN	TMEM38A	-1.49062296080985
TGF_beta_UP_DOWN	PGPEP1	-1.03240211159414
TGF_beta_UP_DOWN	SCN1B	-1.01653853745798
TGF_beta_UP_DOWN	THAP8	-1.35308039229825
TGF_beta_UP_DOWN	ZFP36	-1.51749329670946
TGF_beta_UP_DOWN	PLA2G4C	-1.28024639916613
TGF_beta_UP_DOWN	DBP	-1.22506802468218
TGF_beta_UP_DOWN	CA11	-1.90810084818316
TGF_beta_UP_DOWN	PLEKHA4	-1.56319398207051
TGF_beta_UP_DOWN	ZNF135	-1.0825869765228
TGF_beta_UP_DOWN	KIAA1671	-2.67355962969487
TGF_beta_UP_DOWN	TTC28	-1.00197351337644
TGF_beta_UP_DOWN	CTA-963H5.5	-1.21848618009003
TGF_beta_UP_DOWN	APOL6	-1.08676386889464
TGF_beta_UP_DOWN	APOL3	-2.32912107255716
TGF_beta_UP_DOWN	APOL1	-1.71069040019588
TGF_beta_UP_DOWN	FOXRED2	-1.13467632148706
TGF_beta_UP_DOWN	RAC2	-1.6234197088056
TGF_beta_UP_DOWN	CARD10	-1.48631950308075
TGF_beta_UP_DOWN	APOBEC3C	-1.03470710573728
TGF_beta_UP_DOWN	APOBEC3D	-1.72496575549126
TGF_beta_UP_DOWN	APOBEC3F	-1.25761598974642
TGF_beta_UP_DOWN	APOBEC3G	-1.42759828765301
TGF_beta_UP_DOWN	CBX7	-1.69941177534672
TGF_beta_UP_DOWN	SYNGR1	-1.05120752667368
TGF_beta_UP_DOWN	SCUBE1	-1.84398010216718
TGF_beta_UP_DOWN	MIR99AHG	-1.34310108980703
TGF_beta_UP_DOWN	CHODL	-2.62019286908792
TGF_beta_UP_DOWN	ADAMTS1	-2.44187488671328
TGF_beta_UP_DOWN	KCNJ6	-1.0953503651824
TGF_beta_UP_DOWN	LINC01423	-1.56619103073169
TGF_beta_UP_DOWN	LL21NC02-1C16.2	-2.5719773477857
TGF_beta_UP_DOWN	SAMD11	1.5271415838301
TGF_beta_UP_DOWN	KLHL17	1.13349910634772
TGF_beta_UP_DOWN	PLEKHN1	1.29280266548429
TGF_beta_UP_DOWN	VWA1	2.02801547606404
TGF_beta_UP_DOWN	PIK3CD	1.51014275706326
TGF_beta_UP_DOWN	DRAXIN	4.30871049872964
TGF_beta_UP_DOWN	TMEM51	2.41997628077238
TGF_beta_UP_DOWN	AZIN2	2.06033085554519
TGF_beta_UP_DOWN	COL8A2	1.43108541229119
TGF_beta_UP_DOWN	YRDC	1.20070718623479
TGF_beta_UP_DOWN	ZFP69B	1.34925068870936
TGF_beta_UP_DOWN	CTPS1	1.0960531228481
TGF_beta_UP_DOWN	DPH2	1.04571130226963
TGF_beta_UP_DOWN	ATP6V0B	1.32771056374241
TGF_beta_UP_DOWN	PLK3	1.10922447498503
TGF_beta_UP_DOWN	RAB3B	1.25405925718291
TGF_beta_UP_DOWN	LRP8	1.67838617027703
TGF_beta_UP_DOWN	KANK4	7.4122045759269
TGF_beta_UP_DOWN	CACHD1	1.345492458114
TGF_beta_UP_DOWN	DEPDC1	1.00510491874984
TGF_beta_UP_DOWN	NEXN	1.21684955761375
TGF_beta_UP_DOWN	DNAJB4	1.10786259701314
TGF_beta_UP_DOWN	LRRC8C	1.92816317330438
TGF_beta_UP_DOWN	GCLM	1.34633365170646
TGF_beta_UP_DOWN	ABCA4	4.27193446618173
TGF_beta_UP_DOWN	F3	1.02203123023149
TGF_beta_UP_DOWN	CNN3	1.08077359705845
TGF_beta_UP_DOWN	KCNC4	1.47625607710957
TGF_beta_UP_DOWN	TSPAN2	5.45215500360011
TGF_beta_UP_DOWN	NGF	1.47083059081424
TGF_beta_UP_DOWN	ZNF697	1.79738181207838
TGF_beta_UP_DOWN	MLLT11	1.19868999210991
TGF_beta_UP_DOWN	ADAMTS4	2.62403379538091
TGF_beta_UP_DOWN	UCK2	1.12626710817777
TGF_beta_UP_DOWN	ATP1B1	3.96841874163425
TGF_beta_UP_DOWN	PRG4	2.63431892241961
TGF_beta_UP_DOWN	PRELP	2.98290919737422
TGF_beta_UP_DOWN	PLXNA2	1.15344966724007
TGF_beta_UP_DOWN	RP11-400N13.3	1.74029731219813
TGF_beta_UP_DOWN	WNT9A	2.52463569475591
TGF_beta_UP_DOWN	KIF26B	2.46220710342065
TGF_beta_UP_DOWN	MBOAT2	1.20595932888439
TGF_beta_UP_DOWN	SDC1	4.03899469116868
TGF_beta_UP_DOWN	RHOB	1.72556492186072
TGF_beta_UP_DOWN	EFR3B	3.13539006414589
TGF_beta_UP_DOWN	SELENOI	1.32910630239786
TGF_beta_UP_DOWN	EMILIN1	1.13751462651245
TGF_beta_UP_DOWN	LTBP1	1.36397693428141
TGF_beta_UP_DOWN	DYSF	1.21227242866087
TGF_beta_UP_DOWN	TET3	1.20283329416573
TGF_beta_UP_DOWN	CYTOR	1.24593813853604
TGF_beta_UP_DOWN	MIR4435-2HG	1.22044888410454
TGF_beta_UP_DOWN	GLI2	1.38916719447337
TGF_beta_UP_DOWN	RNU4ATAC	1.04280587797289
TGF_beta_UP_DOWN	MAP3K2	1.06867070045811
TGF_beta_UP_DOWN	TNFAIP6	1.56502285728674
TGF_beta_UP_DOWN	CHN1	1.15132875054264
TGF_beta_UP_DOWN	IGFBP5	2.8204358263117
TGF_beta_UP_DOWN	TNS1	1.07063706692222
TGF_beta_UP_DOWN	PTPRN	1.83239899334181
TGF_beta_UP_DOWN	KCNE4	1.2122460388395
TGF_beta_UP_DOWN	SCG2	1.41692499465658
TGF_beta_UP_DOWN	DOCK10	1.18877820516886
TGF_beta_UP_DOWN	DNER	2.5470580832326
TGF_beta_UP_DOWN	NGEF	1.31670240405562
TGF_beta_UP_DOWN	ERFE	1.45993786801292
TGF_beta_UP_DOWN	BHLHE40	2.03904678781276
TGF_beta_UP_DOWN	LMCD1	1.6568120020332
TGF_beta_UP_DOWN	CSRNP1	1.4807149859711
TGF_beta_UP_DOWN	COL7A1	3.57274712084584
TGF_beta_UP_DOWN	GMPPB	1.02377252707508
TGF_beta_UP_DOWN	LRIG1	1.81539290669132
TGF_beta_UP_DOWN	RP11-154H23.3	1.75618121204584
TGF_beta_UP_DOWN	GXYLT2	2.50075004073977
TGF_beta_UP_DOWN	LSAMP	1.07665337712609
TGF_beta_UP_DOWN	DZIP1L	1.05091813461034
TGF_beta_UP_DOWN	MRAS	1.70954233150933
TGF_beta_UP_DOWN	PLOD2	1.71405644890303
TGF_beta_UP_DOWN	SSR3	1.29979263765013
TGF_beta_UP_DOWN	C3orf80	1.60015278196919
TGF_beta_UP_DOWN	GOLIM4	1.22252805641314
TGF_beta_UP_DOWN	CHRD	1.1692597127906
TGF_beta_UP_DOWN	DNAJB11	1.01562717351303
TGF_beta_UP_DOWN	HES1	1.2458766581983
TGF_beta_UP_DOWN	LRRC15	1.3293739652547
TGF_beta_UP_DOWN	ACOX3	1.12516006964575
TGF_beta_UP_DOWN	LGI2	2.2226305092239
TGF_beta_UP_DOWN	TBC1D1	1.02042136711493
TGF_beta_UP_DOWN	APBB2	1.73529921793216
TGF_beta_UP_DOWN	USP46	1.10639208214989
TGF_beta_UP_DOWN	RASL11B	3.45029944330541
TGF_beta_UP_DOWN	MAD2L1	1.05035007372946
TGF_beta_UP_DOWN	CCNA2	1.02893346346285
TGF_beta_UP_DOWN	FAM198B	1.92636966043945
TGF_beta_UP_DOWN	PALLD	1.1142490074136
TGF_beta_UP_DOWN	MFAP3L	1.35681616826225
TGF_beta_UP_DOWN	ANKH	1.05658879457588
TGF_beta_UP_DOWN	MYO10	1.09850425047452
TGF_beta_UP_DOWN	ADAMTS6	2.42179882872264
TGF_beta_UP_DOWN	ENC1	1.19897786870322
TGF_beta_UP_DOWN	HOMER1	1.43097014079437
TGF_beta_UP_DOWN	THBS4	1.34748466994646
TGF_beta_UP_DOWN	XRCC4	1.74758025335412
TGF_beta_UP_DOWN	VCAN	1.10267938615313
TGF_beta_UP_DOWN	HAPLN1	1.19829645157032
TGF_beta_UP_DOWN	PDLIM4	1.36507438118253
TGF_beta_UP_DOWN	CXCL14	1.73689068256125
TGF_beta_UP_DOWN	TGFBI	1.62133212465792
TGF_beta_UP_DOWN	HBEGF	3.34160316825072
TGF_beta_UP_DOWN	PCDH1	1.93960893865098
TGF_beta_UP_DOWN	FGF1	2.48854940520098
TGF_beta_UP_DOWN	CARMN	2.74217263353011
TGF_beta_UP_DOWN	SLC26A2	1.15921069430021
TGF_beta_UP_DOWN	HMGXB3	1.03269417027496
TGF_beta_UP_DOWN	ARSI	2.7251662767675
TGF_beta_UP_DOWN	NDST1	1.37962997679559
TGF_beta_UP_DOWN	SMIM3	1.25823154170363
TGF_beta_UP_DOWN	GALNT10	1.05900011093877
TGF_beta_UP_DOWN	SGCD	1.08199052766709
TGF_beta_UP_DOWN	ADAM19	2.18952398483232
TGF_beta_UP_DOWN	FGF18	2.12912604738779
TGF_beta_UP_DOWN	RP11-1334A24.5	2.80915435057432
TGF_beta_UP_DOWN	PDLIM7	1.28356711940388
TGF_beta_UP_DOWN	GFPT2	1.07872224044022
TGF_beta_UP_DOWN	DSP	2.04889647692513
TGF_beta_UP_DOWN	BMP6	1.99736053762898
TGF_beta_UP_DOWN	NEDD9	1.29674617609341
TGF_beta_UP_DOWN	CASC15	1.35924351386665
TGF_beta_UP_DOWN	IER3	1.33685804934927
TGF_beta_UP_DOWN	PIM1	2.53930922919854
TGF_beta_UP_DOWN	FOXP4	1.21113280776904
TGF_beta_UP_DOWN	PTK7	1.08238799234106
TGF_beta_UP_DOWN	SRF	1.00201657387351
TGF_beta_UP_DOWN	SLC29A1	1.8198063178994
TGF_beta_UP_DOWN	RUNX2	1.20227279050844
TGF_beta_UP_DOWN	RAB23	1.23415126785841
TGF_beta_UP_DOWN	PGM3	1.05231527184841
TGF_beta_UP_DOWN	PRDM1	1.64224911123564
TGF_beta_UP_DOWN	CD24	2.34144316855882
TGF_beta_UP_DOWN	DCBLD1	2.72748074664333
TGF_beta_UP_DOWN	GOPC	1.33685353787681
TGF_beta_UP_DOWN	ENPP1	4.00999969132588
TGF_beta_UP_DOWN	CTGF	1.17869246483558
TGF_beta_UP_DOWN	SGK1	1.41933028451297
TGF_beta_UP_DOWN	RP11-390P2.4	1.48696596624519
TGF_beta_UP_DOWN	PPP1R14C	1.3251750490417
TGF_beta_UP_DOWN	RP3-428L16.2	1.69613443782884
TGF_beta_UP_DOWN	XXyac-YX65C7_A.2	1.05174732217224
TGF_beta_UP_DOWN	PDGFA	1.67513977311933
TGF_beta_UP_DOWN	ACTB	1.13852800086156
TGF_beta_UP_DOWN	FKBP14	1.45735388930582
TGF_beta_UP_DOWN	AQP1	2.97274435684663
TGF_beta_UP_DOWN	INHBA	3.75132234897004
TGF_beta_UP_DOWN	TPST1	1.00652980089669
TGF_beta_UP_DOWN	AUTS2	1.15046440930006
TGF_beta_UP_DOWN	STX1A	1.0548465628974
TGF_beta_UP_DOWN	ELN	1.10856477183315
TGF_beta_UP_DOWN	PHTF2	2.39344224067721
TGF_beta_UP_DOWN	SERPINE1	1.51798245543889
TGF_beta_UP_DOWN	TES	1.24397934406126
TGF_beta_UP_DOWN	WNT2	1.26601092565929
TGF_beta_UP_DOWN	DGKI	2.65651288921023
TGF_beta_UP_DOWN	ABCB8	1.05447509124817
TGF_beta_UP_DOWN	XRCC2	1.04142452502323
TGF_beta_UP_DOWN	MXRA5	1.43594712539788
TGF_beta_UP_DOWN	SLC38A5	1.94205205712897
TGF_beta_UP_DOWN	FTSJ1	1.22413854246479
TGF_beta_UP_DOWN	SRPX2	1.59708698585212
TGF_beta_UP_DOWN	PRPS1	1.68575040596847
TGF_beta_UP_DOWN	GRIA3	1.87911244964125
